API,Formula_API,MW_API,LogP_API,AlogP_API,HBA_API,HBD_API,TPSA_API,AMR_API,nRB_API,nAtom_API,nAcidicGroup_API,RC_API,nRigidB_API,nAromaticRings_API,nHB_API,E_API,Eaq_API,relE_API,relEaq_API,EHOMO_API,ELUMO_API,Dipole_API,SolvationE_API,Solubility_API,Acidicpka1_API,Acidicpka2_API,Acidicpka3_API,Acidicpka4_API,Basicpka1_API,Basicpka2_API,Basicpka3_API,Basicpka4_API,MeltingP_API,MW_Co,LogP_Co,AlogP_Co,HBA_Co,HBD_Co,TPSA_Co,AMR_Co,nRB_Co,nAtom_Co,nAcidicGroup_Co,RC_Co,nRigidB_Co,nAromaticRing_Co,nHB_Co,E_Co,Eaq_Co,relE_Co,relEaq_Co,EHOMO_Co,ELUMO_Co,Dipole_Co,SolvationE_Co,Solubility_Co,Acidicpka1_Co,Acidicpka2_Co,Acidicpka3_Co,Acidicpka4_Co,Basicpka1_Co,Basicpka2_Co,Basicpka3_Co,Basicpka4_Co,MeltingP_Co,Formation_Binary,Coformer,Formula_Co,Formation
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,149.193,0.187,-0.236,2,2,46.25,46.96,0,22,0,2,12,1,4,-1258086.64,-1258131.21,0,0,-589.14,-8.19,0.63,-44.578,712.9533,14.38,0,0,0,8.96,0,0,0,0,0,1-Aminoindan-2-ol,C₉H₁₁NO,S
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,138.19,1.083,-0.798,1,2,47.87,40.64,1,22,0,1,9,1,3,-1159151.81,-1159408.17,0,0,-950.47,-405.71,6.46,-256.363,317.7658,8.3,0,0,0,10.41,0,0,0,0,0,(S)-1-(2-hydroxyphenyl)ethylammonium,C₈H₁₂NO,S
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,122.127,-1.236,-1.112,3,1,55.45,33.61,1,15,0,1,8,1,4,-1094051.2,-1094098.06,0,0,-653.81,-164.2,3.42,-46.865,50.9999,13.71,0,0,0,3.45,0,0,0,156,1,isonicotinamide,C₆H₆N₂O,CC
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,279.384,2.137,-0.631,4,2,54.55,71.19,2,38,0,3,19,1,6,-3156477.66,-3156695.8,0,0,-964.13,-492.15,7.94,-218.145,5.737,0,0,0,0,8.12,0,0,0,0,0,6-Phenylsulfonyl-10-aza-2-azoniabicyclo(4.4.0)dec-1-ene,C₁₄H₁₉N₂O₂S,S
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,46.069,-0.076,-0.108,1,1,20.23,12.56,0,9,0,0,2,0,2,-406748.97,-406769.01,0,0,-667.9,194.89,1.67,-20.04,271.5489,0,0,0,0,0,0,0,0,-114.14,0,ethanol ,C₂H₆O,So
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,89.094,-2.824,-1.095,3,2,63.32,20.66,1,13,1,0,4,0,5,-849447.35,-849480.49,0,0,-626.75,5.37,1.34,-33.14,169.4101,2.47,0,0,0,9.48,0,0,0,300,0,L-alanine,C₃H₇NO₂,S
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,204.229,-2.023,-0.993,4,3,75.35,60.33,3,27,1,2,13,2,7,-1800802.67,-1800849.42,0,0,-509.14,-23.8,3.26,-46.75,1.2399,2.54,0,0,0,9.4,0,0,0,283.5,0,D-tryptophan,C₁₁H₁₂N₂O₂,H
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,181.191,-2.711,-0.44,4,3,83.55,50.97,3,24,1,1,10,1,7,-1652994.59,-1653046.68,0,0,-557.53,-25.62,0.59,-52.08,19.2114,2,9.79,0,0,9.19,0,0,0,344,1,l-tyrosine,C₉H₁₁NO₃,CC
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,94.117,-0.533,-1.478,2,1,38.38,30.94,0,13,0,1,7,1,3,-796627.74,-796672.09,0,0,-573.01,-6.97,4.05,-44.35,9317.226,0,0,0,0,8.95,0,0,0,158.5,0,4-aminopyridine,C₅H₆N₂,H
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,94.117,-0.375,0.054,2,1,38.38,30.38,0,13,0,1,7,1,3,-796642.13,-796683.54,0,0,-537.81,-34.09,1.99,-41.41,48.9383,0,0,0,0,6.84,0,0,0,58.1,0,2-aminopyridine,C₅H₆N₂,S
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,156.188,-0.328,-0.954,2,0,24.72,52.33,1,20,0,2,12,2,2,-1299633.92,-1299672.76,0,0,-660.74,-152.98,0,-38.835,5.5565,0,0,0,0,5.25,4.44,0,0,111,1,"4,4'-bipyridine ",C₁₀H₈N₂,CC
Naproxen,C₁₄H₁₄O₃,230.263,1.794,1.309,3,1,46.53,71.15,3,31,1,2,15,2,4,-2013936.09,-2013969.45,0,0,-498.01,-113.11,1.04,-33.362,53.1286,4.19,0,0,0,0,0,0,0,152,85.15,0.688,-1.261,1,1,12.03,21.46,0,17,0,1,6,0,2,-660818.26,-660834.72,0,0,-545.31,211.99,0.87,-16.45,15386.107,0,0,0,0,10.4,0,0,0,-7,1,piperidine,C₅H₁₁N,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,102.177,1.989,-1.549,1,1,20.23,24.82,4,21,0,0,2,0,2,-819247.96,-819263.96,0,0,-662.49,183.94,1.73,-16,5.0898,0,0,0,0,-1.99,0,0,0,-44.6,0,1-hexanol,C₆H₁₄O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,116.204,2.558,-1.837,1,1,20.23,27.73,5,24,0,0,2,0,2,-922371.54,-922383.56,0,0,-661.88,193.3,1.51,-12.02,1.663,0,0,0,0,-1.99,0,0,0,-34.6,0,1-heptanol,C₇H₁₆O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,130.231,3.127,-2.125,1,1,20.23,30.65,6,27,0,0,2,0,2,-1025496.41,-1025511.78,0,0,-657.6,198.92,1.75,-15.38,0.5392,0,0,0,0,-1.99,0,0,0,-14.7,0,1-octanol,C₈H₁₈O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,224.168,-0.264,0.348,6,2,100.9,53.72,4,24,2,1,12,1,8,-2196884.48,-2196935.66,0,0,-683.44,-232.86,4.39,-51.183,259.3246,2.56,4.14,0,0,0,0,0,0,0,0,"2-(methoxycarbonyl)benzene-1,4-dicarboxylic acid",C₁₀H₈O₆,H
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,74.123,0.851,-0.973,1,1,20.23,19,2,15,0,0,2,0,2,-612997.62,-613011.83,0,0,-662.65,192.96,1.51,-14.21,45.7012,0,0,0,0,-1.94,0,0,0,-88.6,0,1-butanol,C₄H₁₀O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,2.85,5.72,0,0,0,0,0,0,130.5,1,maleic acid,C₄H₄O₄,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,150.086,-2.238,-1.714,6,4,115.06,26.21,3,16,2,0,6,0,10,-1593843.71,-1593891.9,0,0,-675.33,-71.59,1.09,-48.2,37131.5017,2.72,4.79,13.03,14.44,0,0,0,0,206,1,tartaric acid,C₄H₆O₆,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,132.115,-0.352,-0.698,4,2,74.6,26.45,4,17,2,0,4,0,6,-1302207.44,-1302243.65,0,0,-696.86,0.64,0.22,-36.22,37852.4867,3.76,4.56,0,0,0,0,0,0,97.8,1,glutaric acid,C₅H₈O₄,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,183.187,-0.67,-0.299,4,1,71.62,45.15,0,17,0,2,13,1,5,-2488940.74,-2489012.43,0,0,-733.92,-214.16,3.99,-71.69,317.1382,1.94,0,0,0,0,0,0,0,228,1,saccharin,C₇H₅NO₃S,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,74.123,0.851,-0.973,1,1,20.23,19,2,15,0,0,2,0,2,-612997.62,-613011.83,0,0,-662.65,192.96,1.51,-14.21,45.7012,0,0,0,0,-1.94,0,0,0,-88.6,0,n-butanol,C₄H₁₀O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,138.122,0.908,0.405,3,2,57.53,38.56,1,16,1,1,9,1,5,-1301570.04,-1301615.7,0,0,-589.03,-148.94,2.09,-45.66,1173.3617,2.79,13.23,0,0,0,0,0,0,158,1,2-hydroxybenzoic acid/ Salicyclic acid,C₇H₆O₃,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,150.086,-2.238,-1.714,6,4,115.06,26.21,3,16,2,0,6,0,10,-1593843.71,-1593891.9,0,0,-675.33,-71.59,1.09,-48.2,37131.5017,2.72,4.79,13.03,14.44,0,0,0,0,206,1,tartaric acid,C₄H₆O₆,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,46.069,-0.076,-0.108,1,1,20.23,12.56,0,9,0,0,2,0,2,-406748.97,-406769.01,0,0,-667.9,194.89,1.67,-20.04,271.5489,0,0,0,0,0,0,0,0,-114.14,0,ethanol ,C₂H₆O,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,122.123,0.982,0.968,2,1,37.3,36.96,1,15,1,1,8,1,3,-1104129.65,-1104150.7,0,0,-672.69,-134.33,1.91,-21.05,430.5498,4.08,0,0,0,0,0,0,0,122.4,1,benzoic acid,C₇H₆O₂,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,138.122,0.268,0.405,3,2,57.53,38.56,1,16,1,1,9,1,5,-1301535.7,-1301575.33,0,0,-597.49,-135.71,0.61,-39.63,1173.3617,3.84,9.55,0,0,0,0,0,0,202,1,3-hydroxybenzoic acid,C₇H₆O₃,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,154.121,0.616,-0.158,4,3,77.76,40.17,1,17,1,1,10,1,7,-1498906.79,-1498970.38,0,0,-543.23,-124.22,1.91,-63.584,3184.1063,2.53,10.02,15.52,0,0,0,0,0,199.5,1,"2,5-dihydroxybenzoic acid",C₇H₆O₄,CC
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,88.106,0.664,0.271,2,0,26.3,21.71,2,14,0,0,3,0,2,-807344.65,-807354.79,0,0,-683.41,30.57,1.77,-10.14,93.6192,0,0,0,0,0,0,0,0,-83.8,0,ethyl acetate,C₄H₈O₂,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,84.933,1.519,1.073,0,0,0,16.44,0,5,0,0,2,0,0,-2519714.77,-2519722.51,0,0,-792.66,-45.21,1.84,-7.74,5.9008,0,0,0,0,0,0,0,0,-95,0,dichloromethane ,CH₂Cl₂,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,92.141,2.474,1.85,0,0,0,35.24,0,15,0,1,7,1,0,-712395.9,-712399.08,0,0,-605.96,3.9,0.33,-3.18,1.4168,0,0,0,0,0,0,0,0,-94.9,0,toluene ,C₇H₈,So
Nevirapine,C₁₅H₁₄N₄O,266.304,0.515,-1.27,5,1,57.06,73.82,1,34,0,4,22,2,6,-2293679.4,-2293716.07,0,0,-535.17,-140.15,2.29,-36.68,0.1911,14.98,0,0,0,3.28,1.18,0,0,196.06,88.106,-0.38,-0.262,2,0,18.46,22.09,0,14,0,1,6,0,2,-807218.32,-807244.29,0,0,-595.31,252.27,0,-25.965,130.6366,0,0,0,0,0,0,0,0,11.75,0,"1,4-dioxane",C₄H₈O₂,So
Nifedipine,C₁₇H₁₈N₂O₆,346.339,2.59,1.619,5,1,107.77,92.2,6,43,0,2,20,1,6,-3199332.4,-3199396.96,0,0,-499.78,-302.72,7.51,-64.556,0.4356,0,0,0,0,0,0,0,0,173,88.106,-0.38,-0.262,2,0,18.46,22.09,0,14,0,1,6,0,2,-807218.32,-807244.29,0,0,-595.31,252.27,0,-25.965,130.6366,0,0,0,0,0,0,0,0,11.75,0,"1,4-dioxane",C₄H₈O₂,Ca
Nifedipine,C₁₇H₁₈N₂O₆,346.339,2.59,1.619,5,1,107.77,92.2,6,43,0,2,20,1,6,-3199332.4,-3199396.96,0,0,-499.78,-302.72,7.51,-64.556,0.4356,0,0,0,0,0,0,0,0,173,78.135,-0.718,-0.317,1,0,36.28,20.56,0,10,0,0,3,0,1,-1452140.27,-1452202.65,0,0,-565.77,108.09,3.92,-62.38,681.8291,0,0,0,0,0,0,0,0,18.45,0,Dimethyl Sulfoxide ,C₂H₆OS,So
Nifedipine,C₁₇H₁₈N₂O₆,346.339,2.59,1.619,5,1,107.77,92.2,6,43,0,2,20,1,6,-3199332.4,-3199396.96,0,0,-499.78,-302.72,7.51,-64.556,0.4356,0,0,0,0,0,0,0,0,173,80.09,-0.898,-0.632,2,0,24.72,23.94,0,10,0,1,6,1,2,-693463.13,-693495.61,0,0,-650.3,-162.18,0,-32.474,944.2078,0,0,0,0,0.88,-1.52,0,0,55,0,pyrazine,C₄H₄N₂,So
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,3.35,4.22,0,0,0,0,0,0,287,0,fumaric acid,C₄H₄O₄,H
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,192.123,-2.247,-1.395,7,4,132.13,35.62,5,21,3,0,7,0,11,-1994447.49,-1994508.91,0,0,-669.2,-22.07,1.92,-61.42,47847.9722,3.05,4.67,5.39,13.92,0,0,0,0,153,0,citric acid,C₆H₈O₇,H
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,62.068,-1.208,-0.897,2,2,40.46,14.55,1,10,0,0,2,0,4,-604126.74,-604158.23,0,0,-654.16,152.69,2.61,-6.78,848.1465,14.83,0,0,0,0,0,0,0,-12.69,1,ethylene glycol,C₂H₆O₂,CC
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,118.088,-0.71,-0.41,4,2,74.6,23.54,3,14,2,0,4,0,6,-1199080.67,-1199124.97,0,0,-709.42,11.99,1.45,-44.3,69013.3023,3.55,5.69,0,0,0,0,0,0,188,0,succinic acid,C₄H₆O₄,H
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,212.117,0.783,1.395,2,1,123.58,43.39,3,19,1,1,12,1,3,-2177498.8,-2177519.78,0,0,-797.7,-327.06,3.71,-20.98,212.117,2.86,0,0,0,0,0,0,0,205,0,"3,5-dinitrobenzoic acid",C₇H₄N₂O₆,S
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,90.034,-0.688,-0.48,4,2,74.6,14.44,1,8,2,0,4,0,6,-992772.6,-992803.43,0,0,-718.06,-199.72,0.01,-30.83,21764.9932,1.36,4.11,0,0,0,0,0,0,189.5,0,oxalic acid,C₂H₂O₄,H
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,186.207,1.56,-1.231,4,2,74.6,41.71,4,27,2,1,9,0,6,-1711527.93,-1711559.05,0,0,-685.55,-6.13,1.43,-31.119,1456.9099,4.05,4.79,0,0,0,0,0,0,0,0,2-[1-(carboxymethyl)cyclopentyl]acetic acid,C₉H₁₄O₄,S
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,134.087,-1.474,-1.062,5,3,94.83,24.88,3,15,2,0,5,0,8,-1396471.34,-1396520.39,0,0,-667.14,-72.37,3.85,-49.05,38685.1755,3.2,5.13,14.3,0,0,0,0,0,131,0,malic acid,C₄H₆O₅,S
Ofloxacin,C₁₈H₂₀FN₃O₄,361.373,1.995,-0.928,7,1,73.32,97.62,2,46,1,4,27,1,8,-3313705.31,-3313758.53,0,0,-540.87,-134.71,6.9,-53.223,5.9214,5.35,0,0,0,6.72,0,0,0,254,104.061,-0.299,-0.445,4,2,74.6,18.99,2,11,2,0,4,0,6,-1095935,-1095977.94,0,0,-725.66,-21.01,2.25,-42.93,38974.8936,2.43,5.92,0,0,0,0,0,0,135,0,malonic acid,C₃H₄O₄,H
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,78.135,-0.718,-0.317,1,0,36.28,20.56,0,10,0,0,3,0,1,-1452140.27,-1452202.65,0,0,-565.77,108.09,3.92,-62.38,681.8291,0,0,0,0,0,0,0,0,18.45,0,Dimethyl Sulfoxide ,C₂H₆OS,H
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,32.042,-0.499,-0.358,1,1,20.23,8.26,0,6,0,0,1,0,2,-303607.93,-303630.29,0,0,-670.89,194.06,1.69,-22.36,413.5889,15.78,0,0,0,0,0,0,0,-97.8,0,Methanol ,CH₄O,H
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,60.096,0.282,-0.685,1,1,20.23,16.09,1,12,0,0,2,0,2,-509872.73,-509887.92,0,0,-663.83,191.82,1.51,-15.18,131.7528,0,0,0,0,-1.99,0,0,0,-127,0,Propanol ,C₃H₈O,So
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,118.176,0.661,-1.104,2,1,29.46,30.04,5,22,0,0,2,0,3,-1016610.02,-1016635.89,0,0,-644.55,167.52,2.01,-25.862,42.5323,15.12,0,0,0,0,0,0,0,-74.8,0,2-butoxyethanol,C₆H₁₄O₂,So
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,100.039,0.926,0.649,1,1,20.23,13.71,1,9,0,0,4,0,2,-1188217.49,-1188234.87,0,0,-757.97,157.14,1.45,-17.37,30.4614,11.49,0,0,0,0,0,0,0,-43.5,0,"2,2,2-trifluoroethanol",C₂H₃F₃O,So
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,62.068,-1.208,-0.897,2,2,40.46,14.55,1,10,0,0,2,0,4,-604126.74,-604158.23,0,0,-654.16,152.69,2.61,-6.78,848.1465,14.83,0,0,0,0,0,0,0,-12.69,0,ethylene glycol,C₂H₆O₂,So
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,46.069,-0.076,-0.108,1,1,20.23,12.56,0,9,0,0,2,0,2,-406748.97,-406769.01,0,0,-667.9,194.89,1.67,-20.04,271.5489,0,0,0,0,0,0,0,0,-114.14,0,ethanol ,C₂H₆O,So
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,88.15,1.32,0.982,1,0,9.23,26.82,1,18,0,0,4,0,1,-716122.08,-716124.38,0,0,-621.24,206.22,1.17,-2.31,66.4726,0,0,0,0,0,0,0,0,-108.6,0,2-methoxy-2-methylpropane,C₅H₁₂O,H
Olanzapine,C₁₇H₂₀N₄S,312.441,1.884,1.107,4,1,56.17,99.36,1,42,0,4,24,2,5,-3351085.13,-3351123.43,0,0,-434.37,-113.48,1.88,-38.3,0.0868,0,0,0,0,7.24,4.01,0,0,192,88.15,1.311,-0.984,1,1,20.23,23.58,2,18,0,0,3,0,2,-716137.84,-716148.05,0,0,-662.55,183.35,1.51,-10.2,22.3842,0,0,0,0,-1.57,0,0,0,-73,0,2-pentanol,C₅H₁₂O,H
